c10,c20,label,max_nl,ok,residual_inf,seconds,status,theta,x,y
-2.0692716509562583,2.0141337978831397,NL3,3,True,2.0353305452971374e-09,4.592559099197388,OPTIMAL,5.901334266411766,-0.8607211711513818,0.8377863779114822
-2.0692630470891538,2.014157439087469,NL3,3,True,1.1463382465493055e-09,3.594669818878174,OPTIMAL,5.936047997390659,-0.8607175923411433,0.8377962115575713
-2.069252623642894,2.014187812878623,NL3,3,True,4.509238982208785e-09,4.1580071449279785,OPTIMAL,5.970761728369552,-0.8607132566702477,0.8378088456479684
-2.069235731589188,2.014242840739036,NL3,3,True,1.468976495999641e-09,4.819756984710693,OPTIMAL,6.005475459348444,-0.8607062303582397,0.837831734689356
-2.069234635288436,2.0142470998193165,NL3,3,True,6.173035416168204e-10,5.282483100891113,OPTIMAL,6.040189190327338,-0.8607057743479006,0.8378335062694988
-2.0691749892835327,2.01449768763073,NL3,3,True,2.4119412023182463e-09,5.555873155593872,OPTIMAL,6.07490292130623,-0.8606809643722887,0.8379377391933958
-2.0691676280773015,2.0145354527095702,NL3,3,True,6.476321455029313e-10,6.5679333209991455,OPTIMAL,6.109616652285123,-0.8606779024514212,0.8379534477171523
-2.0691621466348225,2.0145701164914978,NL3,3,True,2.1222016366451157e-09,6.08568000793457,OPTIMAL,6.144330383264015,-0.8606756224252159,0.8379678662450258
-2.069155016943854,2.0146261749873418,NL3,3,True,1.2725043241346157e-10,5.3175270557403564,OPTIMAL,6.179044114242908,-0.8606726568039755,0.8379911839830201
-2.069132768317193,2.0148808065903063,NL3,3,True,2.400714960160144e-09,4.561227798461914,OPTIMAL,6.213757845221801,-0.8606634024057009,0.8380970989369192
-2.0691319394081114,2.014902695902495,NL3,3,True,2.867960424701721e-09,8.872536659240723,OPTIMAL,6.248471576200694,-0.8606630576179128,0.8381062038770144
